Key,Values
EightKing:AceFiveQueen,0,1
EightKing:AceFiveTen,0,1
EightKing:AceFour,0.5,0.5
EightKing:AceFourJack,0,1
EightKing:AceFourNine,0,1
EightKing:AceFourQueen,0,1
EightKing:AceFourTen,0,1
EightKing:AceNine,0.5,0.5
EightKing:AceSeven,0.5,0.5
EightKing:AceSevenJack,0,1
EightKing:AceSevenNine,0,1
EightKing:AceSevenQueen,0,1
EightKing:AceSevenTen,0,1
EightKing:AceSix,0.5,0.5
EightKing:AceSixJack,0,1
EightKing:AceSixNine,0,1
EightKing:AceSixQueen,0,1
EightKing:AceSixTen,0,1
EightKing:AceTen,0.5,0.5
EightKing:AceThree,0.5,0.5
EightKing:AceThreeJack,0,1
EightKing:AceThreeNine,0,1
EightKing:AceThreeQueen,0,1
EightKing:AceThreeTen,0,1
EightKing:AceTwo,0.5,0.5
EightKing:AceTwoJack,0,1
EightKing:AceTwoNine,0,1
EightKing:AceTwoQueen,0,1
EightKing:AceTwoTen,0,1
EightKing:FiveAce,0.5,0.5
EightKing:FiveFour,0.0045126453042030334,0.9954873323440552
EightKing:FiveFourJack,0.5,0.5
EightKing:FiveFourNine,0.5,0.5
EightKing:FiveFourQueen,0.5,0.5
EightKing:FiveFourTen,0.5,0.5
EightKing:FiveJack,0.9956475496292114,0.004352449439466
EightKing:FiveNine,0.9972566962242126,0.0027432795614004135
EightKing:FiveQueen,0.5,0.5
EightKing:FiveSeven,0.9854971766471863,0.014502841047942638
EightKing:FiveSevenJack,0,1
EightKing:FiveSevenNine,0,1
EightKing:FiveSevenQueen,0,1
EightKing:FiveSevenTen,0,1
EightKing:FiveSix,0.9953819513320923,0.004618021193891764
EightKing:FiveSixJack,0,1
EightKing:FiveSixNine,0,1
EightKing:FiveSixQueen,0,1
EightKing:FiveSixTen,0,1
EightKing:FiveTen,1,0
EightKing:FiveThree,0.5,0.5
EightKing:FiveThreeJack,0.5,0.5
EightKing:FiveThreeNine,0.5,0.5
EightKing:FiveThreeQueen,0.5,0.5
EightKing:FiveThreeTen,0.5,0.5
EightKing:FiveTwo,0.5,0.5
EightKing:FiveTwoJack,0.5,0.5
EightKing:FiveTwoNine,0.5,0.5
EightKing:FiveTwoQueen,0.5,0.5
EightKing:FiveTwoTen,0.5,0.5
EightKing:FourAce,0.5,0.5
EightKing:FourFive,1,0
EightKing:FourFiveJack,0,1
EightKing:FourFiveNine,0.5,0.5
EightKing:FourFiveQueen,0,1
EightKing:FourFiveTen,0,1
EightKing:FourJack,0.5,0.5
EightKing:FourNine,1,0
EightKing:FourQueen,0.5,0.5
EightKing:FourSeven,0.990714967250824,0.009285026229918003
EightKing:FourSevenJack,0,1
EightKing:FourSevenNine,0,1
EightKing:FourSevenQueen,0,1
EightKing:FourSevenTen,0,1
EightKing:FourSix,1,0
EightKing:FourSixJack,0,1
EightKing:FourSixNine,0,1
EightKing:FourSixQueen,0,1
EightKing:FourSixTen,0,1
EightKing:FourTen,1,0
EightKing:FourThree,0.5,0.5
EightKing:FourThreeJack,0.5,0.5
EightKing:FourThreeNine,0.5,0.5
EightKing:FourThreeQueen,0.5,0.5
EightKing:FourThreeTen,0.5,0.5
EightKing:FourTwo,0.5,0.5
EightKing:FourTwoJack,0.5,0.5
EightKing:FourTwoNine,0.5,0.5
EightKing:FourTwoQueen,0.5,0.5
EightKing:FourTwoTen,0.5,0.5
EightKing:JackAce,1,0
EightKing:JackAceNine,0.5,0.5
EightKing:JackAceQueen,0.5,0.5
EightKing:JackAceTen,0.5,0.5
EightKing:JackFive,0.5,0.5
EightKing:JackFiveNine,0.5,0.5
EightKing:JackFiveQueen,0.5,0.5
EightKing:JackFiveTen,0.5,0.5
EightKing:JackFour,0.5,0.5
EightKing:JackFourNine,0.5,0.5
EightKing:JackFourQueen,0.5,0.5
EightKing:JackFourTen,0.5,0.5
EightKing:JackNine,0.5,0.5
EightKing:JackNineQueen,0.5,0.5
EightKing:JackNineTen,0.5,0.5
EightKing:JackQueen,1,0
EightKing:JackQueenNine,0,1
EightKing:JackQueenTen,0,1
EightKing:JackSeven,0.5,0.5
EightKing:JackSevenNine,0.5,0.5
EightKing:JackSevenQueen,0.5,0.5
EightKing:JackSevenTen,0.5,0.5
EightKing:JackSix,0.5,0.5
EightKing:JackSixNine,0.5,0.5
EightKing:JackSixQueen,0.5,0.5
EightKing:JackSixTen,0.5,0.5
EightKing:JackTen,0.5,0.5
EightKing:JackTenNine,0.5,0.5
EightKing:JackTenQueen,0.5,0.5
EightKing:JackThree,0,1
EightKing:JackThreeNine,0.5,0.5
EightKing:JackThreeQueen,0.5,0.5
EightKing:JackThreeTen,0.5,0.5
EightKing:JackTwo,0.5,0.5
EightKing:JackTwoNine,0.5,0.5
EightKing:JackTwoQueen,0.5,0.5
EightKing:JackTwoTen,0.5,0.5
EightKing:NineAce,0.5,0.5
EightKing:NineAceJack,0.5,0.5
EightKing:NineAceQueen,0.5,0.5
EightKing:NineAceTen,0.5,0.5
EightKing:NineFive,0.5,0.5
EightKing:NineFiveJack,0.5,0.5
EightKing:NineFiveQueen,0.5,0.5
EightKing:NineFiveTen,0.5,0.5
EightKing:NineFour,0.5,0.5
EightKing:NineFourJack,0.5,0.5
EightKing:NineFourQueen,0.5,0.5
EightKing:NineFourTen,0.5,0.5
EightKing:NineJack,1,0
EightKing:NineJackQueen,0,1
EightKing:NineJackTen,0,1
EightKing:NineQueen,0.5,0.5
EightKing:NineQueenJack,0,1
EightKing:NineQueenTen,0,1
EightKing:NineSeven,0.5,0.5
EightKing:NineSevenJack,0.5,0.5
EightKing:NineSevenQueen,0.5,0.5
EightKing:NineSevenTen,0.5,0.5
EightKing:NineSix,0.5,0.5
EightKing:NineSixJack,0.5,0.5
EightKing:NineSixQueen,0.5,0.5
EightKing:NineSixTen,0.5,0.5
EightKing:NineTen,1,0
EightKing:NineTenJack,0,1
EightKing:NineTenQueen,0,1
EightKing:NineThree,0.5,0.5
EightKing:NineThreeJack,0.1183842271566391,0.8816157579421997
EightKing:NineThreeQueen,0.22851599752902985,0.7714840173721313
EightKing:NineThreeTen,0.0937153771519661,0.9062846302986145
EightKing:NineTwo,0.5,0.5
EightKing:NineTwoJack,0.04998442158102989,0.9500156044960022
EightKing:NineTwoQueen,0.02628129906952381,0.9737187027931213
EightKing:NineTwoTen,0.049937739968299866,0.9500622749328613
EightKing:QueenAce,1,0
EightKing:QueenAceJack,0.5,0.5
EightKing:QueenAceNine,0.5,0.5
EightKing:QueenAceTen,0.5,0.5
EightKing:QueenFive,0.5,0.5
EightKing:QueenFiveJack,0.5,0.5
EightKing:QueenFiveNine,0.5,0.5
EightKing:QueenFiveTen,0.5,0.5
EightKing:QueenFour,0.5,0.5
EightKing:QueenFourJack,0.36049404740333557,0.6395059823989868
EightKing:QueenFourNine,0.2818535566329956,0.7181464433670044
EightKing:QueenFourTen,0.5,0.5
EightKing:QueenJack,0.5,0.5
EightKing:QueenJackNine,0.5,0.5
EightKing:QueenJackTen,0.5,0.5
EightKing:QueenNine,0.5,0.5
EightKing:QueenNineJack,0.5,0.5
EightKing:QueenNineTen,0.5,0.5
EightKing:QueenSeven,0.5,0.5
EightKing:QueenSevenJack,0.5,0.5
EightKing:QueenSevenNine,0.5,0.5
EightKing:QueenSevenTen,0.5,0.5
EightKing:QueenSix,0,1
EightKing:QueenSixJack,0.5,0.5
EightKing:QueenSixNine,0.5,0.5
EightKing:QueenSixTen,0.5,0.5
EightKing:QueenTen,0.5,0.5
EightKing:QueenTenJack,0.5,0.5
EightKing:QueenTenNine,0.5,0.5
EightKing:QueenThree,0.5,0.5
EightKing:QueenThreeJack,0.0987032875418663,0.9012967348098755
EightKing:QueenThreeNine,0,1
EightKing:QueenThreeTen,0.029961062595248222,0.9700389504432678
EightKing:QueenTwo,0,1
EightKing:QueenTwoJack,0.016760019585490227,0.983240008354187
EightKing:QueenTwoNine,0.0063102962449193,0.9936897158622742
EightKing:QueenTwoTen,0.027430236339569092,0.9725697636604309
EightKing:SevenAce,0.5,0.5
EightKing:SevenFive,0.5,0.5
EightKing:SevenFiveJack,0.25293081998825073,0.7470691800117493
EightKing:SevenFiveNine,0.5,0.5
EightKing:SevenFiveQueen,0.5,0.5
EightKing:SevenFiveTen,0.5,0.5
EightKing:SevenFour,0.5,0.5
EightKing:SevenFourJack,0.5,0.5
EightKing:SevenFourNine,0.5,0.5
EightKing:SevenFourQueen,0.5,0.5
EightKing:SevenFourTen,0.5,0.5
EightKing:SevenJack,1,0
EightKing:SevenNine,1,0
EightKing:SevenQueen,0.5,0.5
EightKing:SevenSix,0,1
EightKing:SevenSixJack,0.5,0.5
EightKing:SevenSixNine,0.5,0.5
EightKing:SevenSixQueen,0.5,0.5
EightKing:SevenSixTen,0.5,0.5
EightKing:SevenTen,1,0
EightKing:SevenThree,0.5,0.5
EightKing:SevenThreeJack,0.5,0.5
EightKing:SevenThreeNine,0.5,0.5
EightKing:SevenThreeQueen,0.5,0.5
EightKing:SevenThreeTen,0.5,0.5
EightKing:SevenTwo,0.5,0.5
EightKing:SevenTwoJack,0.5,0.5
EightKing:SevenTwoNine,0.5,0.5
EightKing:SevenTwoQueen,0.5,0.5
EightKing:SevenTwoTen,0.5,0.5
EightKing:SixAce,0.5,0.5
EightKing:SixFive,0.5,0.5
EightKing:SixFiveJack,0.10485847294330597,0.8951415419578552
EightKing:SixFiveNine,0.4110063910484314,0.5889936089515686
EightKing:SixFiveQueen,0.11549064517021179,0.8845093250274658
EightKing:SixFiveTen,0.20821599662303925,0.7917839884757996
EightKing:SixFour,0.5,0.5
EightKing:SixFourJack,0.5,0.5
EightKing:SixFourNine,0.5,0.5
EightKing:SixFourQueen,0.5,0.5
EightKing:SixFourTen,0.5,0.5
EightKing:SixJack,0.964385986328125,0.03561404347419739
EightKing:SixNine,0.9967251420021057,0.0032748645171523094
EightKing:SixQueen,0.5,0.5
EightKing:SixSeven,0.998082160949707,0.0019178128568455577
EightKing:SixSevenJack,0,1
EightKing:SixSevenNine,0,1
EightKing:SixSevenQueen,0,1
EightKing:SixSevenTen,0,1
EightKing:SixTen,0.9159591794013977,0.08404084295034409
EightKing:SixThree,0.015102697536349297,0.9848973155021667
EightKing:SixThreeJack,0.36212393641471863,0.637876033782959
EightKing:SixThreeNine,0.45974037051200867,0.5402596592903137
EightKing:SixThreeQueen,0.19483332335948944,0.8051666617393494
EightKing:SixThreeTen,0.5,0.5
EightKing:SixTwo,0.5,0.5
EightKing:SixTwoJack,0.2419452667236328,0.7580547332763672
EightKing:SixTwoNine,0.32841432094573975,0.6715856790542603
EightKing:SixTwoQueen,0.2902728021144867,0.7097272276878357
EightKing:SixTwoTen,0.5,0.5
EightKing:TenAce,1,0
EightKing:TenAceJack,0.5,0.5
EightKing:TenAceNine,0.5,0.5
EightKing:TenAceQueen,0.5,0.5
EightKing:TenFive,0,1
EightKing:TenFiveJack,0.5,0.5
EightKing:TenFiveNine,0.5,0.5
EightKing:TenFiveQueen,0.5,0.5
EightKing:TenFour,0.5,0.5
EightKing:TenFourJack,0.01419362984597683,0.9858063459396362
EightKing:TenFourNine,0.012746299616992474,0.987253725528717
EightKing:TenFourQueen,0.11764705926179886,0.8823529481887817
EightKing:TenJack,1,0
EightKing:TenJackNine,0,1
EightKing:TenJackQueen,0,1
EightKing:TenNine,0,1
EightKing:TenNineJack,0.5,0.5
EightKing:TenNineQueen,0.5,0.5
EightKing:TenQueen,1,0
EightKing:TenQueenJack,0,1
EightKing:TenQueenNine,0,1
EightKing:TenSeven,0.5,0.5
EightKing:TenSevenJack,0.5,0.5
EightKing:TenSevenNine,0.5,0.5
EightKing:TenSevenQueen,0.5,0.5
EightKing:TenSix,0,1
EightKing:TenSixJack,0.5,0.5
EightKing:TenSixNine,0.5,0.5
EightKing:TenSixQueen,0.5,0.5
EightKing:TenThree,0.5,0.5
EightKing:TenThreeJack,0.5,0.5
EightKing:TenThreeNine,0.5,0.5
EightKing:TenThreeQueen,0.5,0.5
EightKing:TenTwo,0.5,0.5
EightKing:TenTwoJack,0.05103561654686928,0.9489643573760986
EightKing:TenTwoNine,0.022493502125144005,0.9775065183639526
EightKing:TenTwoQueen,0.054105233401060104,0.9458947777748108
EightKing:ThreeFive,0.96308833360672,0.03691166639328003
EightKing:ThreeFiveJack,0,1
EightKing:ThreeFiveNine,0,1
EightKing:ThreeFiveQueen,0,1
EightKing:ThreeFiveTen,0,1
EightKing:ThreeFour,0.9717789888381958,0.028221014887094498
EightKing:ThreeFourJack,0,1
EightKing:ThreeFourNine,0,1
EightKing:ThreeFourQueen,0,1
EightKing:ThreeFourTen,0,1
EightKing:ThreeJack,0.9166610240936279,0.08333896845579147
EightKing:ThreeNine,0.9697508811950684,0.030249115079641342
EightKing:ThreeQueen,0.5,0.5
EightKing:ThreeSeven,1,0
EightKing:ThreeSevenJack,0,1
EightKing:ThreeSevenNine,0,1
EightKing:ThreeSevenQueen,0,1
EightKing:ThreeSevenTen,0,1
EightKing:ThreeSix,0.950523316860199,0.049476686865091324
EightKing:ThreeSixJack,0,1
EightKing:ThreeSixNine,0.5,0.5
EightKing:ThreeSixQueen,0,1
EightKing:ThreeSixTen,0.5,0.5
EightKing:ThreeTen,0.7968990802764893,0.20310090482234955
EightKing:ThreeTwo,0.5,0.5
EightKing:ThreeTwoJack,0.13333092629909515,0.8666690587997437
EightKing:ThreeTwoNine,0.5,0.5
EightKing:ThreeTwoQueen,0.5,0.5
EightKing:ThreeTwoTen,0.4150453805923462,0.5849546194076538
EightKing:TwoFive,1,0
EightKing:TwoFiveJack,0,1
EightKing:TwoFiveNine,0,1
EightKing:TwoFiveQueen,0,1
EightKing:TwoFiveTen,0,1
EightKing:TwoFour,0.9688728451728821,0.031127147376537323
EightKing:TwoFourJack,0,1
EightKing:TwoFourNine,0,1
EightKing:TwoFourQueen,0,1
EightKing:TwoFourTen,0.5,0.5
EightKing:TwoJack,0.5,0.5
EightKing:TwoNine,0.5,0.5
EightKing:TwoSeven,0.5,0.5
EightKing:TwoSevenJack,0,1
EightKing:TwoSevenNine,0.5,0.5
EightKing:TwoSevenQueen,0,1
EightKing:TwoSevenTen,0,1
EightKing:TwoSix,1,0
EightKing:TwoSixJack,0,1
EightKing:TwoSixNine,0,1
EightKing:TwoSixQueen,0,1
EightKing:TwoSixTen,0,1
EightKing:TwoTen,0.5,0.5
EightKing:TwoThree,1,0
EightKing:TwoThreeJack,0,1
EightKing:TwoThreeNine,0,1
EightKing:TwoThreeQueen,0,1
EightKing:TwoThreeTen,0,1
EightKingAce:,0,0.5,0.5
EightKingAce:Jack,0.3333333432674408,0.3333333432674408,0.3333333432674408
EightKingAce:Nine,0.3333333432674408,0.3333333432674408,0.3333333432674408
EightKingAce:Queen,0.3333333432674408,0.3333333432674408,0.3333333432674408
EightKingAce:Ten,0.3333333432674408,0.3333333432674408,0.3333333432674408
EightNine:AceFive,0.5,0.5
EightNine:AceFour,0.5,0.5
EightNine:AceJack,0.5,0.5
EightNine:AceSeven,0.5,0.5
EightNine:AceSix,0.5,0.5
EightNine:AceTen,0.5,0.5
EightNine:AceThree,0.5,0.5
EightNine:AceTwo,0.5,0.5
EightNine:FiveAce,0.5,0.5
EightNine:FiveFour,0.5,0.5
EightNine:FiveJack,0.5,0.5
EightNine:FiveKing,0.5,0.5
EightNine:FiveQueen,0.5,0.5
EightNine:FiveSeven,0.5,0.5
EightNine:FiveSix,0.5,0.5
EightNine:FiveTen,0.5,0.5
EightNine:FiveThree,0.5,0.5
EightNine:FiveTwo,0.5,0.5
EightNine:FourAce,0.5,0.5
EightNine:FourFive,0.5,0.5
EightNine:FourJack,0.5,0.5
EightNine:FourKing,0.5,0.5
EightNine:FourQueen,0.5,0.5
EightNine:FourSeven,0.5,0.5
EightNine:FourSix,0.5,0.5
EightNine:FourTen,0.5,0.5
EightNine:FourThree,0.5,0.5
EightNine:FourTwo,0.5,0.5
EightNine:JackAce,0.5,0.5
EightNine:JackFive,0.5,0.5
EightNine:JackFour,0.5,0.5
EightNine:JackKing,0.5,0.5
EightNine:JackQueen,0.5,0.5
EightNine:JackSeven,0.5,0.5
EightNine:JackSix,0.5,0.5
EightNine:JackTen,0.5,0.5
EightNine:JackThree,0.5,0.5
EightNine:JackTwo,0.5,0.5
EightNine:KingAce,0.5,0.5
EightNine:KingFive,0.5,0.5
EightNine:KingFour,0.5,0.5
EightNine:KingJack,0.5,0.5
EightNine:KingSeven,0.5,0.5
EightNine:KingSix,0.5,0.5
EightNine:KingTen,0.5,0.5
EightNine:KingThree,0.5,0.5
EightNine:KingTwo,0.5,0.5
EightNine:QueenAce,0.5,0.5
EightNine:QueenFive,0.5,0.5
EightNine:QueenFour,0.5,0.5
EightNine:QueenJack,0.5,0.5
EightNine:QueenKing,0.5,0.5
EightNine:QueenSeven,0.5,0.5
EightNine:QueenSix,0.5,0.5
EightNine:QueenTen,0.5,0.5
EightNine:QueenThree,0.5,0.5
EightNine:QueenTwo,0.5,0.5
EightNine:SevenAce,0.5,0.5
EightNine:SevenFive,0.5,0.5
EightNine:SevenFour,0.5,0.5
EightNine:SevenJack,0.5,0.5
EightNine:SevenKing,0.5,0.5
EightNine:SevenQueen,0.5,0.5
EightNine:SevenSix,0.5,0.5
EightNine:SevenTen,0.5,0.5
EightNine:SevenThree,0.5,0.5
EightNine:SevenTwo,0.5,0.5
EightNine:SixAce,0.5,0.5
EightNine:SixFive,0.5,0.5
EightNine:SixFour,0.5,0.5
EightNine:SixJack,0.5,0.5
EightNine:SixKing,0.5,0.5
EightNine:SixQueen,0.5,0.5
EightNine:SixSeven,0.5,0.5
EightNine:SixTen,0.5,0.5
EightNine:SixThree,0.5,0.5
EightNine:SixTwo,0.5,0.5
EightNine:TenAce,0.5,0.5
EightNine:TenFive,0.5,0.5
EightNine:TenFour,0.5,0.5
EightNine:TenJack,0.5,0.5
EightNine:TenKing,0.5,0.5
EightNine:TenQueen,0.5,0.5
EightNine:TenSeven,0.5,0.5
EightNine:TenSix,0.5,0.5
EightNine:TenThree,0.5,0.5
EightNine:TenTwo,0.5,0.5
EightNine:ThreeAce,0.5,0.5
EightNine:ThreeFive,0.5,0.5
EightNine:ThreeFour,0.5,0.5
EightNine:ThreeJack,0.5,0.5
EightNine:ThreeKing,0.5,0.5
EightNine:ThreeQueen,0.5,0.5
EightNine:ThreeSeven,0.5,0.5
EightNine:ThreeSix,0.5,0.5
EightNine:ThreeTen,0.5,0.5
EightNine:ThreeTwo,0.5,0.5
EightNine:TwoFive,0.5,0.5
EightNine:TwoFour,0.5,0.5
EightNine:TwoJack,0.5,0.5
EightNine:TwoQueen,0.5,0.5
EightNine:TwoSeven,0.5,0.5
EightNine:TwoSix,0.5,0.5
EightNine:TwoTen,0.5,0.5
EightNine:TwoThree,0.5,0.5
EightNineAce:,0.40205174684524536,0.5979482531547546,0
EightNineAce:Jack,0,0,1
EightNineAce:King,0,0,1
EightNineAce:Queen,0,0,1
EightNineAce:Ten,0,0,1
EightNineJack:,1,0,0
EightNineJack:Ten,0,0,1
EightNineKing:,0.18990333378314972,0.8100966811180115,0
EightNineKing:Jack,0,0,1
EightNineKing:Queen,0,0,1
EightNineKing:Ten,0,0,1
EightNineQueen:,1,0,0
EightNineQueen:Jack,0,0,1
EightNineQueen:Ten,0,0,1
EightNineTen:,0.3333333432674408,0.3333333432674408,0.3333333432674408
EightQueen:AceFive,0.5,0.5
EightQueen:AceFiveJack,0,1
EightQueen:AceFiveNine,0,1
EightQueen:AceFiveTen,0,1
EightQueen:AceFour,0.5,0.5
EightQueen:AceFourJack,0,1
EightQueen:AceFourNine,0,1
EightQueen:AceFourTen,0,1
EightQueen:AceNine,0.5,0.5
EightQueen:AceSeven,0.5,0.5
EightQueen:AceSevenJack,0,1
EightQueen:AceSevenNine,0,1
EightQueen:AceSevenTen,0,1
EightQueen:AceSix,0.5,0.5
EightQueen:AceSixJack,0,1
EightQueen:AceSixNine,0,1
EightQueen:AceSixTen,0,1
EightQueen:AceTen,0.5,0.5
EightQueen:AceThree,0.5,0.5
EightQueen:AceThreeJack,0,1
EightQueen:AceThreeNine,0,1
EightQueen:AceThreeTen,0,1
EightQueen:AceTwo,0.5,0.5
EightQueen:AceTwoJack,0,1
EightQueen:AceTwoNine,0,1
EightQueen:AceTwoTen,0,1
EightQueen:FiveAce,0.5,0.5
EightQueen:FiveFour,0.5,0.5
EightQueen:FiveFourJack,0.5,0.5
EightQueen:FiveFourNine,0.5,0.5
EightQueen:FiveFourTen,0.5,0.5
EightQueen:FiveJack,0.5,0.5
EightQueen:FiveKing,0.5,0.5
EightQueen:FiveNine,0.9944595694541931,0.005540423560887575
EightQueen:FiveSeven,0.9912369251251221,0.00876308511942625
EightQueen:FiveSevenJack,0,1
EightQueen:FiveSevenNine,0,1
EightQueen:FiveSevenTen,0,1
EightQueen:FiveSix,1,0
EightQueen:FiveSixJack,0,1
EightQueen:FiveSixNine,0,1
EightQueen:FiveSixTen,0,1
EightQueen:FiveTen,1,0
EightQueen:FiveThree,0.5,0.5
EightQueen:FiveThreeJack,0.26724621653556824,0.7327538132667542
EightQueen:FiveThreeNine,0.3145536780357361,0.6854463219642639
EightQueen:FiveThreeTen,0.14544595777988434,0.8545540571212769
EightQueen:FiveTwo,0.5,0.5
EightQueen:FiveTwoJack,0.07505875825881958,0.9249412417411804
EightQueen:FiveTwoNine,0.2423698902130127,0.7576301097869873
EightQueen:FiveTwoTen,0.07369538396596909,0.9263046383857727
EightQueen:FourAce,0.5,0.5
EightQueen:FourFive,0.5,0.5
EightQueen:FourFiveJack,0,1
EightQueen:FourFiveNine,0,1
EightQueen:FourFiveTen,0,1
EightQueen:FourJack,0.5,0.5
EightQueen:FourKing,0.5,0.5
EightQueen:FourNine,0.5,0.5
EightQueen:FourSeven,0.5,0.5
EightQueen:FourSevenJack,0,1
EightQueen:FourSevenNine,0,1
EightQueen:FourSevenTen,0,1
EightQueen:FourSix,0.5,0.5
EightQueen:FourSixJack,0,1
EightQueen:FourSixNine,0,1
EightQueen:FourSixTen,0,1
EightQueen:FourTen,0.5,0.5
EightQueen:FourThree,0.5,0.5
EightQueen:FourThreeJack,0.5,0.5
EightQueen:FourThreeNine,0.5,0.5
EightQueen:FourThreeTen,0.5,0.5
EightQueen:FourTwo,0.5,0.5
EightQueen:FourTwoJack,0.5,0.5
EightQueen:FourTwoNine,0.5,0.5
EightQueen:FourTwoTen,0.5,0.5
EightQueen:JackAce,1,0
EightQueen:JackAceNine,0.5,0.5
EightQueen:JackAceTen,0.5,0.5
EightQueen:JackFive,0,1
EightQueen:JackFiveNine,0.5,0.5
EightQueen:JackFiveTen,0.5,0.5
EightQueen:JackFour,0.5,0.5
EightQueen:JackFourNine,0.5,0.5
EightQueen:JackFourTen,0.5,0.5
EightQueen:JackKing,1,0
EightQueen:JackKingNine,0.5,0.5
EightQueen:JackKingTen,0.5,0.5
EightQueen:JackNine,0.5,0.5
EightQueen:JackNineTen,0.5,0.5
EightQueen:JackSeven,0.5,0.5
EightQueen:JackSevenNine,0.5,0.5
EightQueen:JackSevenTen,0.5,0.5
EightQueen:JackSix,0.5,0.5
EightQueen:JackSixNine,0.5,0.5
EightQueen:JackSixTen,0.5,0.5
EightQueen:JackTen,0.5,0.5
EightQueen:JackTenNine,0.5,0.5
EightQueen:JackThree,0.5,0.5
EightQueen:JackThreeNine,0.5,0.5
EightQueen:JackThreeTen,0.5,0.5
EightQueen:JackTwo,0.5,0.5
EightQueen:JackTwoNine,0.5,0.5
EightQueen:JackTwoTen,0.5,0.5
EightQueen:KingAce,1,0
EightQueen:KingAceJack,0.5,0.5
EightQueen:KingAceNine,0.5,0.5
EightQueen:KingAceTen,0.5,0.5
EightQueen:KingFive,0.5,0.5
EightQueen:KingFiveJack,0,1
EightQueen:KingFiveNine,0,1
EightQueen:KingFiveTen,0,1
EightQueen:KingFour,0.5,0.5
EightQueen:KingFourJack,0,1
EightQueen:KingFourNine,0,1
EightQueen:KingFourTen,0,1
EightQueen:KingJack,0.5,0.5
EightQueen:KingNine,0.5,0.5
EightQueen:KingSeven,0.5,0.5
EightQueen:KingSevenJack,0,1
EightQueen:KingSevenNine,0,1
EightQueen:KingSevenTen,0,1
EightQueen:KingSix,0,1
EightQueen:KingSixJack,0,1
EightQueen:KingSixNine,0,1
EightQueen:KingSixTen,0,1
EightQueen:KingTen,0.5,0.5
EightQueen:KingThree,0.5,0.5
EightQueen:KingThreeJack,0,1
EightQueen:KingThreeNine,0,1
EightQueen:KingThreeTen,0,1
EightQueen:KingTwo,0,1
EightQueen:KingTwoJack,0,1
EightQueen:KingTwoNine,0,1
EightQueen:KingTwoTen,0,1
EightQueen:NineAce,0.5,0.5
EightQueen:NineAceJack,0.5,0.5
EightQueen:NineAceTen,0.5,0.5
EightQueen:NineFive,0.008481752127408981,0.9915182590484619
EightQueen:NineFiveJack,0.5,0.5
EightQueen:NineFiveTen,0.5,0.5
EightQueen:NineFour,0.5,0.5
EightQueen:NineFourJack,0.5,0.5
EightQueen:NineFourTen,0.5,0.5
EightQueen:NineJack,0.5,0.5
EightQueen:NineJackTen,0,1
EightQueen:NineKing,0.5,0.5
EightQueen:NineKingJack,0.5,0.5
EightQueen:NineKingTen,0.5,0.5
EightQueen:NineSeven,0.5,0.5
EightQueen:NineSevenJack,0.5,0.5
EightQueen:NineSevenTen,0.5,0.5
EightQueen:NineSix,0.5,0.5
EightQueen:NineSixJack,0.125,0.875
EightQueen:NineSixTen,0.5,0.5
EightQueen:NineTen,0.9952454566955566,0.00475454144179821
EightQueen:NineTenJack,0,1
EightQueen:NineThree,0.001843077247031033,0.9981569051742554
EightQueen:NineThreeJack,0.5,0.5
EightQueen:NineThreeTen,0.5,0.5
EightQueen:NineTwo,0.015858715400099754,0.9841412901878357
EightQueen:NineTwoJack,0.5,0.5
EightQueen:NineTwoTen,0.5,0.5
EightQueen:SevenAce,0.5,0.5
EightQueen:SevenFive,0,1
EightQueen:SevenFiveJack,0.5,0.5
EightQueen:SevenFiveNine,0.5,0.5
EightQueen:SevenFiveTen,0.5,0.5
EightQueen:SevenFour,0.5,0.5
EightQueen:SevenFourJack,0.5,0.5
EightQueen:SevenFourNine,0.5,0.5
EightQueen:SevenFourTen,0.5,0.5
EightQueen:SevenJack,0.5,0.5
EightQueen:SevenKing,0.5,0.5
EightQueen:SevenNine,1,0
EightQueen:SevenSix,0.5,0.5
EightQueen:SevenSixJack,0.1513860821723938,0.8486139178276062
EightQueen:SevenSixNine,0.17929500341415405,0.820704996585846
EightQueen:SevenSixTen,0.11865583807229996,0.8813441395759583
EightQueen:SevenTen,1,0
EightQueen:SevenThree,0.5,0.5
EightQueen:SevenThreeJack,0.5,0.5
EightQueen:SevenThreeNine,0.5,0.5
EightQueen:SevenThreeTen,0.5,0.5
EightQueen:SevenTwo,0,1
EightQueen:SevenTwoJack,0.5,0.5
EightQueen:SevenTwoNine,0.5,0.5
EightQueen:SevenTwoTen,0.5,0.5
EightQueen:SixAce,0.5,0.5
EightQueen:SixFive,0.00948338396847248,0.9905166029930115
EightQueen:SixFiveJack,0.13007019460201263,0.8699297904968262
EightQueen:SixFiveNine,0.0490395650267601,0.9509604573249817
EightQueen:SixFiveTen,0.09148642420768738,0.9085135459899902
EightQueen:SixFour,0.0033011073246598244,0.9966989159584045
EightQueen:SixFourJack,0.040552593767642975,0.9594473838806152
EightQueen:SixFourNine,0.393953800201416,0.606046199798584
EightQueen:SixFourTen,0.07230852544307709,0.9276914596557617
EightQueen:SixJack,0.5,0.5
EightQueen:SixKing,0.5,0.5
EightQueen:SixNine,0.9979351162910461,0.002064870437607169
EightQueen:SixSeven,0.987637460231781,0.012362513691186905
EightQueen:SixSevenJack,0,1
EightQueen:SixSevenNine,0,1
